Datetime,username,tweets,emotions
2/6/2021,ZawatiT,new  arrival  stay at home dan biar saya hantar buah segar ke lokasi anda di  kuala  lumpur   selangor    flat  donut  peach manis  juicy  fresh  cherries sedap  manis  lychee manis  juicy   laici lychee peach ceri cherries klfoodie  pkp lockdown buahsegar ,anger
2/6/2021,haniismail_,take care everyoneeeee plsssss just stay at home kalau takde apa apa keperluan  ,anger
2/6/2021,mrdhizty_,kemain selfish lagi memang lah kau negetif tapi orang suruh stay at home  hari je punsibuk sangat nak lepak kau ingat virus ni besar gajah ke kau boleh nampak nak elak kena nanti baru ada akai,anger
2/6/2021,mayhanzz,gentle kalau aku stay at home kat negara mcm melbourne ni mesti puas hati ini stay at home kat negara sendiri mcm takde perubahan mmg harem ,anger
2/6/2021,fathiyyahjannah,stay at home please ,anger
2/6/2021,amiruliskaandar,pakcik i know kita memang kena kejar pahala tapi dengan pandemic sekarang you should stay at home  islam itu mudah pakcik ,anger
2/6/2021,fiqarmir,voc dah menceroboh negara vaksin sendiri have low effectiveness utk lawan voc apa option yang ada sudden death makin banyakstay home pun kena berdoa supaya blood o xdropped suddenly mcm mana voc boleh masuk well cuma  china saja boleh sealed border sbb resources sendiri,anger
2/6/2021,BPGVotingMYS,please stay at home  covid is not joke anymore  please ikut  sop yang sudah ditetapkan oleh  kerajaan  you can refer for more information about  covid in  malaysia  its time to  uall focusing on  stream  voting and  etc   ,anger
2/6/2021,lockyourbake,esok available khamis cheesy fruit salad   musim panas ni kena tekak benda sejuk pon onzz kan  korang whatsapp je    r mpack  cod ipoh rm  slot petang esok available lagi   stay at home  kami hantar ke rumah  ,anger
2/6/2021,YianasueAbu,sebab tu la bila kena stay at home betul stay at home  faham yang meninggal tu saudara tapi tengok la apa kesan kat orang lain,anger
2/6/2021,FazieFahmi,yang di rumah stay at homeyang di hati stay with me,anger
2/6/2021,tqahawal,look  im grateful for being more privileged than others like  i get to stay with my folks  have a great support system at home   but damn   i do feel lonely at times rindu kengkawan   doesnt help that  im not great with keeping in touch via text   when will the pandemic end,sadness
2/6/2021,nasirnazri,hari buka apps mysejahtera nk check layak x vaccine tapi masih perlu redhaaaa hari angka kematian dah  angka please stay at home kalau xde urusan penting ye kalau nafsu makan korang teringin itu ini please masak sendiri jgn keluar,anger
2/6/2021,Terrytklim,stay at home guys ,anger
2/6/2021,n_kirosha,this is not a joke guys  pls stay safe at home and get vaccinated  ,happy
2/6/2021,azndzy,just wanna stay at home and sleep,anger
2/6/2021,pelautzalim,  hour trainer  cycling stay at home  teruskan gaya hidup sihat dikawasan rumah anda jangan keluarpatuh arahan kerajaan  covid  stay home stay safe  kita jaga kita ,anger
2/6/2021,ShopeeSG,seems like  wfh is going to be around for quite some time   wed recommend getting these essentials that will help making at home much more comfortable    ,happy
2/6/2021,arinmuhammad,guys this is very sad please stay at home for this moment and protect your family especially your parents  ,sadness
2/6/2021,atikahbadli,usually the children stay at home   but the cant stay away from the carriers ,anger
2/6/2021,HIREMAIDEA,  jun   muji  stay  home  sale at  shopee ,anger
2/6/2021,ykwhy3,stay home and get vaccinated  yang belum register boleh register sekarang sebelum kakak bertukar hulk ,anger
2/6/2021,ZakwanJ_,to all riders luar sana please stay home fmco ni jangan sampai kena maki ngan alright  haa  lindung diri lindung semua ,anger
2/6/2021,jivan_rajendra, people  arms which once hugged loved ones legs which once walked great distances and lungs which breath air now cease to exist  dont be selfish  stay at home and stop politicizing this pandemic ,anger
2/6/2021,_jibreil,hish awak ni  stay at home,anger
2/6/2021,amiejafri,iyee   terasa mcm sebulan lockdown nie   bertabah jee lah   stay home   stay safe ,happy
2/6/2021,prasilanair,i want to stay home and watch cartoons ,anger
2/6/2021,hhafizal,the more you weigh the harder you are to kidnap  keep eating while stay at home   ayam buttermilk dan  sup  sayur  bayam  cendawan ,happy
2/6/2021,BbtBiz,covid is real  pls stay at home ,anger
2/6/2021,izzetzen,stay safe stay at home  condolences to the families ,happy
2/6/2021,nisakhamrin,disebabkan abah rajin pi surau  dia keja pon dok pi angkut patient positive covid ni so aku memang tak bagi dia pi surau langsung since raya haritu bukan takut kena angkut macam ni tapi takut dia menjangkiti atau dijangkiti orang lain stay at home please jangan ketegaq ,fear
2/6/2021,RafiCounsel,allahurabbi   stay at home pepol    stay safe everibodi   kematian tertinggi setakat hari ni  ,happy
2/6/2021,NegaraKlang,duduk  klang paling fedup  paling lama lockdown  why is everyone still out  stay at home lah  end this stupid thing,anger
2/6/2021,Pishangcreative,lockdown  day   stay safe and stay home pishangcreative pkp stayhome d ,happy
2/6/2021,F_a_r_a_H,stay home please  ,anger
2/6/2021,ushardaniele, deaths today  the highest daily count in  malaysia since the beginning of the pandemic  stay home everyone ,anger
2/6/2021,amirlong36,guys pls stay at home if xde ape ape ,anger
2/6/2021,alfirusahmad,how to stay home and safe while almost every companies got permission to operate by miti  we worker requested by company to come and work as usual,happy
2/6/2021,amierazrul,just stay at home guys  takziah kepada keluarga mangsa ,anger
2/6/2021,praddeeppp,about  deaths per hour la sia please stay home and stay safe guys ,anger
2/6/2021,rossieee__,sekarang kalau apply kerja mesti nak kena ada skill tambahan kan    berminat nak tambah skil atau ada anak yang nak belajar  mandarin boleh contact saya    kelas ni secara online so boleh stay at home ,anger
2/6/2021,Alienondemoon,you have  options   stay at home  stay at hospital  stay in frame  stay with me,anger
2/6/2021,aidabhumi,not a statistic  i like at all   lets keep strong  stay  home be safe and take care    to the ones weve lost lets take a moment  al fatihah and  rest in  peace    covid  malaysia catat  kematian rekod tertinggi setakat ini ,happy
2/6/2021,Parames63382119,may they rest in peace  people out there stay home and stay safe ,happy
2/6/2021,Captain03309461,many were horrified to see huge numbers of people ignoring government advice  while many people follow advice  stay home those who did not were enough to cause alarm  why people dodge their responsibility in these difficult times  should we rely on them  ,happy
2/6/2021,pixie_ned,allahu  takziah kepada keluarga mangsa  tolong ikut  sop  stay home  lockdown tu buat lah cara lockdown  bukan lockdown caca merba  k tu je nak pesan,anger
2/6/2021,AAripKanTos,kita  not that much just stay at home kot huhu,anger
2/6/2021,mariafarida,stay home and still look good wearing  lockdown keepsafe staypositive ,happy
2/6/2021,MachinesAPR,stay home  we deliver to you  enjoy free nationwide delivery when you shop online for your favourite  apple products now   fulfilment at best effort during this extraordinary period  may take  working days ,happy
2/6/2021,mhdhzw,stay  home everyone lets be responsible  ,anger
2/6/2021,blsexpress3,stay active no matter where you are a quick workout in your home area is better than no workout at all   blsexpress blsexpress eshopping jomshopping orderfulfilment stayproductive marketplace onlineshopping fulfilmentcenter ,happy
2/6/2021,nabilmusaa,it is hard to handle  tension at school home and in myself but i try to stay positive  i try so bad it hurt me  im glad and bless i still have my mom,happy
2/6/2021,ashrafmuzafar,stay at home la bro,anger
2/6/2021,shafiqsahh,hopefully next phase sektor ekonomi dpt bukak slowly  so stay safe  just stay at home,happy
2/6/2021,amalinaamohamed,sakit hati pulak pergi  tesco kat paradigm mall kali ni dengan troli nyer berbayar erk dengan abang depan tertinggal wallet time nak bayar dengan barcode tkleh nak scan tak pasalpasal tkleh beli buah  hmmm patutlah kena stay at home je pon  hahahah masalah aku nak beli grocery,anger
2/6/2021,Ranjith21740946,spread love and happiness around us  stay home  stay safe   hope for the bless year ahead feel blessed  ,love
2/6/2021,Stephie75838687,stay home stay safe   crossdresser mtf   sissy ,happy
2/6/2021,loanstreet,harga  ron and diesel remains but ron naik  sen lagi  luckily its  fmco kita stay at home je lah  be safe guys   klik link bawah untuk renew insurans kenderaan  kereta   motosikal   petrolprice  loanstreet renewinsurans ,happy
2/6/2021,sunkipouts,you better stay at home my love ,love
2/6/2021,sunkipouts,okay dah siap mangga andd you better stay at home my dear ,anger
2/6/2021,bynmdy,selamat hari gawai  gayu guru gerai nyamai  lantang senang nguan menua  ohaaaa  anang bejegau  duduk rumah aja  stay safe  stay at home kok urang putis  ,happy
2/6/2021,ByRazma,assalamualaikum order awal tak kalut   anda order kami deliver   order  pickup  diskaun       grabfood  foodpanda   ada  diskaun   stay home stay safe semua  pkp staysafe  localbusiness shahalam seksyen breakfast lunch dinner ,happy
2/6/2021,TimeOutSG,sweet treats to help chase away the stayhome blues  ,love
2/6/2021,AppBluej,we are all in this together  lets stay safe stay home and lets do our parts and flatten the curve ,happy
2/6/2021,MrCufresaid,its heavy raining around  kuala  lumpur  happy stay at home guys  lets enjoy the weather,happy
2/6/2021,olarme_official,stay at  home and search for  nakon  thai  mont  kiara from  olar me    enjoy   off  your lovish food   order now       olar me deals fooddelivery meals discounts freedelivery  malaysia vouchers cashback localfoods restaurants fastdelivery ,anger
2/6/2021,HIREMAIDEA,taiwanese  mother  got  hairdresser to  shave  half of  her  sons  hair  off to  make  him  stay  home  due to  covid ,anger
2/6/2021,THuskitory,stay  home   stay  safe  stay  happy    molly  the  samoyed    follow us for more amazing husky  ig fb  huskitory   samoyed happy happydog happiness dog dogsofinstagram dogs doglovers dogstagram doglife doggy stayhome staysafe covid ,happy
2/6/2021,syifaaliq,balit rumah iboh ngelayo iboh dedahkan dirik kita dengan penyakit stay home stay safe  tapi kau entingal,anger
2/6/2021,petekallang,thats the least that  i can do  and yeah stay home and wait to be vaccinated  god knows when thatll be  i just want this to end  hang in there bro ,anger
2/6/2021,gequeeann, follow sop not  safe  single  double mask not  safe  vaccinated not  safe  only  stay home   safe   life vs  livelihood balance during  covid    toughest  prioritization   everyone shall treat this  fmco  finale mco,happy
2/6/2021,JumaliBahri, days to live what would you do  solid advice from  of my friends     banyakkan  amal  ibadah dan sedekah    stay at home and spend time dgn love ones  prepare them for whats to come    good advice,love
2/6/2021,nirsha97,sejak kena pakai mask ni jerawat pun riang ria  ni tgh musim lockdown stay at home hopefully sempat rawat skin problem dan lepasni even pakai mask pun skin sihat tak breakout dah,fear
2/6/2021,_natashaazmi,memandangkan aku  stay  at  home bukan  work  from  home boleh la kot slow buat aktiviti yang tersadai sebab busy kerja selama ni    belajar keyboard   baca buku   melukis  belajar  bahasa,anger
2/6/2021,promo_malaysia,hush  puppies  apparel  stay  home  sale  june     promo malaysia,anger
2/6/2021,Azzery74,stay cool and stay safe at home dh la  onyang,happy
2/6/2021,24x7Page,the  tesla  ceo has repeatedly criticized states requirements that residents stay home and nonessential businesses  including  tesla  halt operations calling them fascist and fundamentally a violation of the  constitution   circuit breaker  quarantine,anger
2/6/2021,CityLinkMY,  attention   this is our  operating  hours during  fmco as the  government has implemented in order to flatten the  covid curve from the st of  june until the th of  june  please    please stay at home as advised and stay safe  covid fmco  stay home ,happy
2/6/2021,aleynhanee,aku dengan laki aku betoi punya stay at home eh semua movie dalam thread ni dah tengok ,anger
2/6/2021,itsmezaxk,yes  suruh stay at home  but kita tanggung sendiri  xlogik lgsg,anger
2/6/2021,alphateammy,spider man  stay  at  home,anger
2/6/2021,kvnyh,people on dating apps are really out here asking people to meet up during this week lockdown  crazy or what  which part of stay home dont they understand  i cannot  smh,anger
2/6/2021,ayoi_0,yeah my kids already stay at home tak pegi mana but meperlu keluar demi sesuap nasi  gosh this virus go away already la ,anger
2/6/2021,LookAtShaz,and one more thing please sign up for  vaccine  i urge everyone can get vaccinated fast so we can get a herd community  and dont believe all the  unnecessary conspiracy theory and antivaxx crap statement  please  stay at home and get a vaccine ,anger
2/6/2021,LookAtShaz,please stay at home for just  weeks  weeks only we just want to flatten the curve fast,anger
2/6/2021,LookAtShaz,every single news headlines  i seen a lot of people die due to  covid which is look very sad and terrified  to you baldy  rakyat gagal  dont you want to stay at home for your own good and a safety precautions  dont you want to protect your parents who in high risk group,fear
2/6/2021,JasminIrisha,thinking about my bro and sis who are    yo and have been missing school for a year lets face it learning from home isnt the same  thinking about colleagues with young children  thinking about friends with newborns  stay safe everyone covid knows no age ,happy
2/6/2021,HazmiZulkafli,all  i do now is work n stay home,anger
2/6/2021,imber,dear  ts a bantuan you can give is subsidised delivery fee free used on all food delivery apps  this will help economy small traders and is fair for all b m and t alike and truly support stay at home initiatives,anger
2/6/2021,kujatelkutat,please protect then by stay safe and at home ,happy
2/6/2021,itsmezaxk,i paling x paham kata utk rakyat  but no diskaun for tnbair  astro tu tolak tepilah  but give diskaun for  for that and all telco pun fair enough   letrik tinggila oi stay at home    i dont want another isinar  this is bullshit   moratorium ptut wajib automatic utk semua,anger
2/6/2021,MHazriqFahimy29,stay  safe   stay at home  biaq hat tua tua ketua keluarga saja yg keluaq caqi rejeki and keperluan harian   insha allah  ada  jalan nya berdoalah selalu kepada  allah  swt  semoga kita semua sentiasa dilindungi  diberkati nya selalu  aamiin  aamiin yarobalalaamiin   staysafe ,happy
2/6/2021,DGHisham,please protect our children and adolescent  make sure they stay safe and stay at home ,happy
2/6/2021,srikumbhakarna,order your favourite food by staying at home and do take care of your health   enjoy this weekend with some special taste  kumbhakarna serves  hygienic   our delivery partners   foodpanda delivero myfood grabfood   stay safe  stay healthy  stay strong ,happy
2/6/2021,litedotmy,latest  so ps for  fmco    stay safe everyone and stay at home  ,happy
2/6/2021,Leeeemang,stay at home yaaa  stay at home  viscoff my ,anger
2/6/2021,faez_mokhtar,nak stay at home watching netflix all day long,anger
2/6/2021,kwiknewsMY,now that  fmco is upon us and were encouraged to stay at home heres another way for  malaysians to enjoy their favourite ice cream without stepping out of the house  kwik news  foodie ,anger
2/6/2021,gmiofficial92,please stay at home  jom samasama kita mencegah   perkongsian daripada  persatuan  profesion  psikologi  kkm p si kem   psikologi  covid gmi gmiprihatin unitkaunselinggmi ,anger
2/6/2021,itsFirdausJa,makin dekat dan makin ramai kenalan yang kena  covid stay safe guys  stay at home,anger
2/6/2021,smashpOp,stay at home and eat yummy things  fill up the tummy with happy feelings   which pastry would you pick  matchaearl grey choc croissant  matcha burnt cheesecake  houjicha  canel  tea based cookies   ,happy
2/6/2021,HIREMAIDEA,  jun   onward  whiz comms  stay  home  special  promotion ,happy
2/6/2021,SunwayC,with  covid cases numbers on the rise its pertinent that we stay home as much as we can to stay safe and reduce the spread of the virus  if you have to go out ensure that it is only for essential purposes and items  here are a few ways to stay safe when youre out in public ,happy
2/6/2021,eznxnxw,preparing for  near drowning victims coming to my zone yesterday  first day of lockdown and the kids couldnt stay still at home  sweet jesus,anger
2/6/2021,AtikahRhmn,so my husband and  i tested positive covid on   until today day   pkd hasnt call us  alhamdulillah kesihatan kitaorang baik je  kitaorang stay home quarantine  inshaa allah until   minta semua doakan  atikah  keluarga sihat ye ,happy
2/6/2021,NickyPountney,stay  at  home  and  safe  malaysia ,happy
2/6/2021,flowerhubkl,servis utk  decorate gift with fresh flowers  send lots of extra love and care to your love ones  surprise them with pretty flowers and balloons  stay home we deliver    click link untuk order   stayhome klflorist floristkl klflowerdelivery  klgifts ,love
2/6/2021,sofea_zuhanis,double mask wearing   please protect yourself follow all the  sop given  please stay at home   covid is real please stay safe  covid stayathome ,anger
2/6/2021,EVEXY093,mostly  ill be stay at home for  days notice,anger
2/6/2021,garyveesiva,working from home  stay away from chips and reach for these snacks instead workingfromhome snacks ,anger
2/6/2021,sharifudinrzr,stay at home la ,anger
2/6/2021,shamirakucenk,lupa pulak wfh  dari pagi aku guna concept stay at home ,anger
2/6/2021,MothershipSG,mother cons  taiwanese teen into getting halfbald haircut to make him stay home during  covid pandemic  ,anger
2/6/2021,gox7team,stay home  stay safe  together  we  can  fight  off  this  epidemic    gox urge you to stay safe and healthy by always stay at your home wash your hand wear a face mask and keep your distance with others  lets fight together against the  covid epidemic ,happy
2/6/2021,Moon_Haruhi,selsema burung selsema babi and the never ending corona  hoiii korang kan lubuk gege hensem why dont you just stay that way  why bother creating virus when you can continue to create wuxia dramas and make money from that  ,anger
2/6/2021,mighvv,stay safe stay sane  stay at home gang ,anger
2/6/2021,HIREMAIDEA,  jun   mayer  markerting  stay  home  essential  exclusive  deals ,anger
2/6/2021,hubertceo,actually  i just realised my company is in essential service category  but  i still told my team to stay the f home,anger
2/6/2021,ErulZafry17,salam  nk tanya lockdown memang boleh naik kapal terbang ke   kata stay at home  tak boleh merentas apa makna definition lockdown eh  ,anger
2/6/2021,FTWRacingMsia,stay at home stay safe   ftwracing forallyourracingneeds ,happy
2/6/2021,shamsulsubahman,kasi stay at home sehari every weeks tapi unpaid  hotak kau kilang,anger
2/6/2021,HamzyBuilds,being ordered to go for  covid swab test and here i am now  lucky for me its a  home  surveillance  order  stay safe everyone  ,happy
2/6/2021,KimoraJean,just posted a photo   stay at home ,anger
2/6/2021,cipanjiwang,here ye  here ye  and not even my cat  a stray came in a few days ago and decided that my house is the place to practice stay at home during mco  ,happy
2/6/2021,MPPKUPTMKL,be sure to stay home always and dont go out unless its necessary   stay safe and hang in there,happy
2/6/2021,lovablecharming,stay  home  stay  safe ,happy
2/6/2021,conventgirl12,gd morning  stay home  enjoy fruits  family ,anger
2/6/2021,lapau_my,sho pa uholics please take note  stay home and stay safe everybody  staysafe ,happy
2/6/2021,cantikwall,announcement on  cw operation during lockdown  any requirements via online       please stay at home  stay healthy everyone  zhirah ,happy
2/6/2021,pertubuhanhawa,smallbusiness owners across the country face a similar challenge as the  mco  shuts down nonessential businesses and consumers have to stay home to slow the spread of the virus  this  june we will feature small businesses on ig hawacares ,fear
2/6/2021,raflauv,my  gm said this morning he doesnt want any of our staff to go against the govs instruction  stay at home just wait for further instructions  dont rush to go back to work  we need to work together to get this covids curve flatten,sadness
2/6/2021,dillanur_,stay at home  set ur goal pkp     minum air min  l   bersenam min  min   tidur awal  bangun awal pagi   makan  kali sehari on time   baca buku min  min   jom manfaatkan pkp utk improve diri ,anger
2/6/2021,f15teen15,thats the reality   no work no income    i am sure got some asshat somewhere will say mechanic not essential service everybody supposed to stay home car wont need to service or repair,anger
2/6/2021,SalihinGroup,please reach us via email at infoor  whats app    please follow the efforts to contain the  covid outbreak  stay  safe  stay  home    salihi ncaring  kita jaga kita  lindung diri lindung semua,anger
2/6/2021,Nyawa_org,   nyawa isnt just about physical health its incomplete without mental  emotional health  aside from staying  home following  so ps  getting we also need  support  be kind  one another  get thru  covid gether  kita jaga kita  mental health matters,sadness
2/6/2021,GarminMalaysia,all brand store outlets will closed from st  june until further notice   facebook   instagram assistance are available as usual   stay at home and stay safe   garmin malaysia  beat yesterday my garminity ,happy
2/6/2021,atiqahzack15,ya  allah semoga company aku tidak dapat kelulusan dari  miti or kementerian or whatever   nak stay at home aku risau aku pembawa kepada family   ada sara yg baru  tahun ada parents dah over ,anger
2/6/2021,iMleesh,in dealing with doctors and the health care system  malaysia is now in a  code  blue  a critical status  all of us have to do our part  stay at home  listen to the medical experts,anger
2/6/2021,ByRazma,assalamualaikum  selamat pagi semua   anda order kami deliver  jemput order ye   order  pickup  diskaun       grabfood  foodpanda   ada  diskaun   stay home stay safe semua  pkp staysafestrong  local shahalam breakfast lunch dinner ,happy
2/6/2021,NST_Online,ns tsports  even if the  full  movement  control  order  fmco is extended beyond  june  the  national junior players at the  academy  badminton  malaysia  abm in  bukit  kiara will not be allowed to go home  ,anger
2/6/2021,teaqah,til sahm   stay  at  home  mother  full time housewife,anger
2/6/2021,TimeOutSG,keep your brain active while having fun during this stayhome period  singapore  ,happy
2/6/2021,teukutote,new  normal  pdpr  online coaching and teaching  stay at  home   semua ini adalah perkara yang kita terpaksa dan berusaha untuk dibiasakan  sekiranya  perlimen tidak bersedia yang mana banyak negara telah lakukan dimanakah kepimpinan melalu tauladan   rakyat memerhati ,anger
2/6/2021,taeyong08_,its a lockdown  people want to stay home lah  but for those with no option to wfh they also face the risk of potong gaji when they are not working  hence asking for financial aid    unless those yang memang just malas  sigh ,anger
1/6/2021,Owen2587526569,is  kkm serious about this  total  lockdown then pls do it right  why so many there so many business are allowed to open  this mean more people may not able to  wfh or  stay at  home  hope there will be no more new clusters after   june since its  total  lockdown,happy
1/6/2021,Mokk_cukk,suruh stay at home  tv tak banyak cerita menarik buat la dongeng macam dulu atau banyak kartun budak bosan duk umah xde  cite menarik,anger
1/6/2021,XXXbyefelicia,kalau x mengenangkan stay at home dah lama i pi meroyan kt bukit jalil  tibah,anger
1/6/2021,amalindiyana_,antivax  im a stay at home mom who google and do a lot of reading research bla bla bla    me  im gonna stop you there    i stop listening at google,anger
1/6/2021,raishussin,for  total  lock  down in  malaysia to work it  must be total lockdown   what we see now is  partial lockdown   my appeal to all is to stay at home at least for  days  do your work from home  very minimum exceptions  pls   otherwise we will continue to be in this quagmire,anger
1/6/2021,tax_oz,its a reasonable comment as it pertains to income loss in a lockdown regardless of whether its somewhat ham fisted    how much income loss has the average stay at home  mum lost this week,sadness
1/6/2021,globalmetalsup,stay at home  together we fight  covid  covid ,anger
1/6/2021,TSDMujeebudeen, there is new surge of covid in se asia   its alarming   the surge is due to the dangerous  b variant the virus spread through the air   my fellow bangsa malaysia wear your facemask at all time in public  do not go out unnecessarily  stay home stay safe    mujeeb,anger
1/6/2021,ST_LifeTweets,stayhome guide for  wednesday  catch some zombie action read a love letter to libraries and more ,love
1/6/2021,singnoname,what for you want to fly out  stay home eat chicken eat lamb,anger
1/6/2021,yaashiree,i know weve gone through enough shit but lets not give up yet all of us want this to end  please stay in home,anger
1/6/2021,FiqhTabayyun,its everywhere now   we gotta be more careful   double maskface shield wash hands stay home when can ,anger
1/6/2021,ffirdaauss,lockdown makes me feel sick  missing the old good days when cov come  all things just not a life that we willin for  hope covid can dissapeared im hoping it  you all stay pls at home  jgn biar new world order taking us apart  aku rindu suasana nak keluar and itu dipanggil life,happy
1/6/2021,anisahhrasidi,honestly for the longest time i guess ive fantasising living on my own having my own space but at the same time i dont think im ready to come home to an empty house everyday yet ykno cam cam yelah sbb stay dgn family kan haaaa,sadness
1/6/2021,eirasyhazira,if possible  we also wanted to stay at home instead of meeting various of people each day   bu we cannot   if we did  who will do our job for your  convenience   mak  teh bunga lawang ,anger
1/6/2021,QisZaynal,we all stay home with what we know  and then complain were on our own  for all our phones and dirty clothes  pretend were fine and dance alone,sadness
1/6/2021,us8hunter,lets recover as soon as possible from  covid  malaysia  lockdown is time for us to selfcare quarantine   stay home  stay safe  stay healthy  malaysialockdown lockdownmalaysia lockdown malaysia covid ,happy
1/6/2021,koinaksihat,ingatkah anda dengan ungkapan di bawah ini    kami di tempat kerja untuk anda  anda duduk di rumah untuk kami   we stay at work for you  you stay at home for us ,anger
1/6/2021,welistenMY,stay safe stay sane  stay at home   kita mesti menang  kita jaga kita  kita jaga jiran kita  kita jaga keluarga kita  kita jaga rakan kita ,anger
1/6/2021,RHAALEESII,me how do you plan on celebrating your birthday  dad  stay at home and nap all day ,anger
1/6/2021,ravin1976,yb why cant deploy out agencies to pasar pasar malam supermarket remote areas pak arab areas bandar or pekan kecil with m baru rakyat will stay at home  look at  singapore whole country police with  m  you dare not follow  sop  copy for review,anger
1/6/2021,norhanizajaja,he gave me more reasons to be mad when he said my  dad doesnt need to get the vaccine cause he stay at home  eh hello  what about me and my sis that works outside  we are the ones that can bring the risk to him,anger
1/6/2021,MJRocks_23,stay  at  home   it has never been easier to save lives   rubina di iaik ,anger
1/6/2021,myPetFinder,the best reason to stay home  ,anger
1/6/2021,oyya_baizura,stay safe at home everyone  duduk rumah ni banyak boleh menyimpan  ,happy
1/6/2021,PutriAimie_,hello everyone   mco begins today  so please please please stay at home and stay safe  if you have to go out follow the  sop  take care everyone  ,happy
1/6/2021,theartseni,other than that we will be sharing a little bit of everything else to keep you arttodate  stay at home  stay safe,happy
1/6/2021,_hrhmdn, stay at home ok  ingat ha  gosh nag aalala ako sayo ,anger
1/6/2021,yperic,humid   warm  weather  of  up  to  c  expected  for st  half  of  jun  stay  home  to  escape  the  heat ,happy
1/6/2021,shafiqqshah,bila cakap baik baik tak faham bahasa  tak tahu apa nak jadi dengan rakyat malaysia sekarang  aku tak rasa total lockdown selama  hari ni kes akan menurun kalau rakyat juga yang tak ikut  sop  just stay at home  stay safe stay healthy,anger
1/6/2021,Megatpanda,lockdown  s    stay  home  homeworkbeden ,anger
1/6/2021,thunnb,pha pad  see  ew mae  kim  huay  stayhome guide  recipe for  thaistyle stirfried kway teow ,anger
1/6/2021,surayaror,working from home is here to stay reports  nber ,happy
1/6/2021,dalphalegacy,stay safe at home everyone  we can get through this together  ,happy
1/6/2021,dedayye,i stay at home a lot listen to music and think too much,anger
1/6/2021,mdzulkamal,stuju tpi x berape setuju stuju dengan statement tu tpi x stuju sbb skrg ramai sangat yg pegi kerja  jadi x berbaloi bekorban sorg unless total lockdown is real total all stay at home,anger
1/6/2021,yperic,singapore hopes to resume normal international travel but insufficient data to lift restrictions for now  ong  ye  kung ,anger
1/6/2021,danshivmy,i need help   im not shy   here is my bank account   maybank    just bank in no one has to know  i also wont ask who or why u bank in  we are all here to help  so help me    thanks  stay safe and stay the fuck at home,fear
1/6/2021,nurdani_ub,kawasan aku ni lenggangg sunyi  bunyi motor kereta apa pun takda  bagus  stay at home,anger
1/6/2021,nurzle,hahaha ni supplier nak pi tak lepas weh  aduii better stay home jelah dulu hmm,anger
1/6/2021,qilazli,stay at home and do arts ,anger
1/6/2021,nightcomestrue,would honestly rather stay at home and watch monsta x than to go work but i need that cash ,anger
1/6/2021,hazrulputeh,its okay  chill  stay safe ya  stay at home ,anger
1/6/2021,OurTampinesHub,stay home stay safe  heres to cheer up everyone amid these challenging times  the  laugh out loud  comedy  series shows will make a comeback as repeat online series on our  fb in  june   catch the famous  hossan  leong tomorrow   june at pm on  oth fb ,happy
1/6/2021,quackteow,the best charcoal wok duck egg koay teow in town  bolih coba  click saja  dan guna promo code  bestofbeep   stay home stay safe  support lokal  kita jaga kita  lindung diri lindung semua ,anger
1/6/2021,AinSuhanaa,shopee bagi banyak offline voucher yang best tapi tak boleh guna jugak sebab pkp kena stay at home je hm  ,anger
1/6/2021,manoftime,defeat the undefeated  stay at home   subang  jaya ,anger
1/6/2021,ahTayisme,its been countless time ive said this but corona really fucking annoying but everything i can do is juz stay at home and slowly bcmes an anti social,anger
1/6/2021,YanaIrdany,i thought i would stay at home wfh at least   tapi takpe lah at least tak deal ff dengan customer,anger
1/6/2021,renmatin,why m i so tired when all i did today was js stay home,anger
1/6/2021,yana1108,stay home  get more contest   you automatically join this contest with every purchase of  bhsrsshsm within the contest period   june     june     no min amount or quantity   you dont have to fill in any form after your purchase ,anger
1/6/2021,Fazz_Tsubasa,diperlukan untuk berkerja kerana ada urusan penting di tempat kerja dimana kau hanya jadi kuli untuk department lain i rather stay at home ambil upl dari buat kerja aku tak suka,anger
1/6/2021,SquadInZone1,stay at home  stay safe   kita jaga kita  stay at home,happy
1/6/2021,zira_hmh,we are in a pandemic  keep safe stay at home get fat not covid,happy
1/6/2021,nurulhh63,been a while since  i took proper photos tell me how do you stay inspired and still create despite being cooped up at home vsco vscocam cafehopping ,happy
1/6/2021,PhuketRadio,wear that mask stay safe and follow us on  twitter do you know every follow has the name posted on the front page of our radio website  hold  on  were  going  home by  check the website if you just followed us you are on the website front page  ,happy
1/6/2021,VimileswariN,satu di beri buka then tell the  rakyat to stay at home,anger
1/6/2021,SharnaazAhmad,pool besaq order shopee taksampai lagi jadi lah ni buat rendam sambil test vocal   pkp  stay home lah dey    kuala  lumpur  malaysia ,anger
1/6/2021,fizixrahman,stay home gais    kita jaga kita   pkp ,anger
1/6/2021,MeisterDanial,kahkahkah mantap  stay at home  kalau camera phone tak boleh flip jgn mencarut,anger
1/6/2021,ceciliaaliau,selamat hari gawai to all my friends and families i hope next year we can celebrate together and please stay at home ,happy
1/6/2021,zafriazfarr,to those people thinking  covid is a joke my sister is a doctor and she just shared this  stay fucking home so we all can finally one day live a normal life ffs ,happy
1/6/2021,FakhrullahAzmin,boykuuu nak pesan  cukuplah  sekalini je last kau tak merayap tanpa arah tujuan  stay at  home     boykuuu nak semua  stay  safe  sebab sayang semua   jaga  kesihatan   dah register vaccine tapi tak pergi memang menyusahkan orang  yang dah register make sure pergi ,anger
